,Diag: Oppositional Defiant Disorder,Diag: Specific Phobia,Diag: No Diagnosis Given,Diag: ADHD-Inattentive Type,Diag: Language Disorder,Diag: Specific Learning Disorder with Impairment in Reading,Diag: ADHD-Combined Type,Diag: Generalized Anxiety Disorder,Diag: Social Anxiety (Social Phobia),Diag: Specific Learning Disorder with Impairment in Mathematics,Diag: Enuresis,Diag: Autism Spectrum Disorder
1,0.7229155402157981,0.6519525470188505,0.7440764170040486,0.5983424522180274,0.5598890395318967,0.5535676532769556,0.7362693899299215,0.6871258206598521,0.6907468272166437,0.5113765100806047,0.7300088012673824,0.736928988784872
2,0.8151515552031017,0.6737186664862487,0.7604927884615384,0.6274585594620103,0.5945785142436928,0.5720190562092105,0.7551880453107447,0.713753779753248,0.7098185391722905,0.5264216868680778,0.7472205230886582,0.7997585847076065
3,0.8396240132290389,0.711636628625144,0.7787904858299595,0.6301409125766871,0.6159348092383807,0.5842988785733984,0.8003744870973911,0.730062138147871,0.7361076705169823,0.5361210219747579,0.7645551356617575,0.8112329172655709
4,0.8446073717948718,0.7223155713967933,0.7809640688259109,0.6282629630722039,0.6255231536816358,0.5900371415111684,0.8034751430371744,0.745078964704701,0.7499000062293784,0.5375204861739264,0.7806182340256997,0.8345294185064095
5,0.8473817026329913,0.732240454509576,0.797419028340081,0.6830074622463427,0.6182661249960357,0.5990945858994393,0.8216840450190824,0.7465755576245187,0.7523143299673694,0.549578014968475,0.787558027244812,0.8375922498690478
6,0.8491104993231282,0.7330859071073373,0.7997052125506072,0.6866658063945258,0.621906252229913,0.6012916226215645,0.8266897665943338,0.7539505141243527,0.7544014866691304,0.5482165358991025,0.7901626584228129,0.8386818273219486
7,0.8520340573658872,0.7362148018529738,0.8102011639676114,0.7110085093204341,0.6198428171530852,0.6046929577626619,0.8262817718901564,0.7763680975407905,0.7776192064156997,0.5492494712344861,0.7873666883031156,0.8434023469598009
8,0.8524492321109589,0.7366585401732216,0.827203947368421,0.7099434432515337,0.6298415473415473,0.6139517648680946,0.8258221819332932,0.7739036811095875,0.7799119151033727,0.552828616320596,0.7915875438840971,0.8447921833379259
9,0.8520852583127068,0.7343080307489496,0.833841725708502,0.7140423696319018,0.6306132495976245,0.6179794500873241,0.8331848998788332,0.7768074925032549,0.78139746653284,0.5751193044639646,0.7943178742738954,0.8472263576610504
10,0.8515786057441985,0.7330457513123865,0.837446229757085,0.7173825359839547,0.6299263571250179,0.6163019061954225,0.8370293601598986,0.7839715630107482,0.7851909807526208,0.592935703900246,0.7957957293072424,0.8478214429640444
11,0.8515786057441985,0.7339757799229738,0.8398146508097166,0.7173868865030675,0.634772944069819,0.6148109316113612,0.8368250094852003,0.7840239958603424,0.7866633297496911,0.5834496673299967,0.7955984464540671,0.8471140843240595
12,0.8515786057441985,0.7333955083120368,0.8414619180161942,0.7173548843794243,0.6386610413396128,0.6168742531482673,0.8385381593714927,0.7845616600788804,0.7919546573002014,0.5787403041043817,0.7939263401151988,0.8476139055837318
13,0.8515786057441985,0.7316106320469332,0.8419958248987853,0.7220689299197735,0.6404501364211186,0.6198630963323835,0.841360842444687,0.7862512086986482,0.791722619520072,0.5807808420493098,0.795344337362358,0.8481513678186315
14,0.8515786057441985,0.732756490687464,0.8436905364372469,0.7226478439122228,0.6431358869305297,0.6200390373655666,0.8406742348766889,0.7868927452543699,0.7967106542142094,0.6108870195045796,0.7987914362445969,0.8473074900472255
15,0.8515786057441985,0.7343352523236493,0.8449772267206477,0.727589812411515,0.6458096690016333,0.6186217425774428,0.8414209315640809,0.7864944038442894,0.7986779653765554,0.6118748953077784,0.7994286021631559,0.8485874942178331
16,0.8515786057441985,0.7351020411824343,0.8455490890688259,0.7295282267579047,0.6465298949562343,0.6186915444893832,0.8431877264597102,0.787472546201072,0.800877163396593,0.6107203048190806,0.8019303990885799,0.8484966511013632
17,0.8515786057441985,0.7331426618609901,0.8492111589068825,0.7290020351580935,0.6473767205017205,0.6205744726077764,0.8419722039933355,0.7868574928062412,0.7996483310340627,0.6101748890541631,0.8010463056680163,0.8484406292487032
18,0.8515786057441985,0.7318481122240298,0.8487417763157895,0.7293157149598868,0.6478305870716584,0.6193342678555014,0.8434048894376092,0.7870008637271808,0.8006249807519209,0.6198223526547714,0.8021132576424337,0.8482356302292924
19,0.8515786057441985,0.7316809822114109,0.8481749746963562,0.7293615797546011,0.6488292027912562,0.6177190573582131,0.8427192277413817,0.7898024681258484,0.7992253763699383,0.6159803937990935,0.8043859343523243,0.848691641489933
20,0.8515786057441985,0.731649703796874,0.8480674342105263,0.7294006606890042,0.6515356927298891,0.6175728467690045,0.8432449775224145,0.7927224135363861,0.8010599414053479,0.614337044184026,0.8029868231580902,0.848878176881759
21,0.8515786057441985,0.7305761404512292,0.8494192813765181,0.7287698354176498,0.6519150343703914,0.6178909768820665,0.8435420827752116,0.7945561587145765,0.8038005310195043,0.6119848360994414,0.8056169688435135,0.8482636928744671
22,0.8515786057441985,0.7294523855653384,0.8509969635627531,0.7296399392402076,0.6530896472079508,0.6158684449397922,0.843846883442998,0.7946187307820161,0.8043174950514939,0.6069495980935407,0.80694792827945,0.8474293582642989
23,0.8515786057441985,0.7290748508733353,0.851466346153846,0.7293674787635678,0.6523849959564244,0.6189493519624966,0.8440626966888043,0.7940132863791239,0.8057299497135186,0.6059270370593715,0.8115106703143031,0.8472161690486297
