,Diag: Oppositional Defiant Disorder,Diag: Specific Phobia,Diag: No Diagnosis Given,Diag: ADHD-Inattentive Type,Diag: Language Disorder,Diag: Specific Learning Disorder with Impairment in Reading,Diag: ADHD-Combined Type,Diag: Generalized Anxiety Disorder,Diag: Social Anxiety (Social Phobia),Diag: Specific Learning Disorder with Impairment in Mathematics,Diag: Enuresis,Diag: Autism Spectrum Disorder
1,0.555438670006969,0.5506206529282542,0.6017004048582997,0.5562246342614441,0.6049102237048667,0.5581964105156724,0.6354321199515474,0.537773817314884,0.5637207131728255,0.5475942229994573,0.5574157278648125,0.6497147271272375
2,0.6010079181986399,0.5729487869459453,0.639089701417004,0.5733181188060404,0.6187187874129838,0.5795896911480836,0.6656286057223345,0.5700560167438848,0.5972687369550519,0.5609766695477966,0.5753980617653386,0.7184372489050086
3,0.6385188823204287,0.5825551325302687,0.6488385627530364,0.5748675672487022,0.6375040510085153,0.5885888236510708,0.6730813505336342,0.6012997438467824,0.6235890392513828,0.5749462244913911,0.5821279569813609,0.771637553094566
4,0.6463115943335016,0.5871293514284279,0.6669863360323887,0.5809010736196321,0.653124848861456,0.5946330085485798,0.6809110740177544,0.6094140073132219,0.6321814823505615,0.57807104442077,0.5918149649660662,0.7869058435674583
5,0.6457382758993584,0.5931640736720063,0.6776948380566801,0.5848700005899008,0.6575965911568591,0.607116060759261,0.6820936225026205,0.6172881931459321,0.6454519107743047,0.5806586899569169,0.6062140798274952,0.8094182229901437
6,0.657102012391961,0.5924572558233463,0.6915080971659918,0.5885934550495516,0.659577359644324,0.6145070204062872,0.6876733982016872,0.621177890358805,0.6525518818846878,0.5837196895079968,0.6049466698204542,0.8143058172529102
7,0.6524376647121491,0.5916340812475077,0.694439524291498,0.5874586331996224,0.6603447705568242,0.6172850216012501,0.6946166857959634,0.6235627599189035,0.6577121759498403,0.5956522129981396,0.6016741080159987,0.8183801533691311
8,0.6535956486955199,0.5934493364004376,0.6930762904858299,0.5910034214252006,0.6603281131071309,0.6211752573765971,0.6952306929607543,0.6382636930299316,0.6622300741261022,0.604989675951052,0.603868911845528,0.828256963218385
9,0.6533805942053365,0.5957723936021355,0.6973418522267206,0.591936792118924,0.6625712469574078,0.6252053842264914,0.6975399834960162,0.6354779780949611,0.6579694921446839,0.5988892350711683,0.6044584072884274,0.8303870307342338
10,0.655849278871186,0.5969957268637117,0.7007122975708502,0.5937618717555451,0.6657562625866198,0.6274736591138892,0.6997166255567755,0.6390881380457215,0.6583110493072791,0.5970309174277093,0.6030741726808659,0.8323223788682593
