,Diag: Oppositional Defiant Disorder,Diag: Specific Phobia,Diag: No Diagnosis Given,Diag: ADHD-Inattentive Type,Diag: Language Disorder,Diag: Specific Learning Disorder with Impairment in Reading,Diag: ADHD-Combined Type,Diag: Generalized Anxiety Disorder,Diag: Social Anxiety (Social Phobia),Diag: Specific Learning Disorder with Impairment in Mathematics,Diag: Enuresis,Diag: Autism Spectrum Disorder
1,0.7873426673555539,0.6731385230130197,0.7829535678137652,0.6190383140632373,0.5782770874958375,0.5310295351135215,0.7747999964513256,0.7851682125457076,0.6716844812012761,0.5744469458905931,0.5796919220256606,0.690619926898516
2,0.8294999234013408,0.6824433861978261,0.811417636639676,0.6481589193015573,0.5837012441923156,0.5887748184575787,0.7930827651482049,0.7970411479109533,0.722763644438285,0.5892367909126034,0.5872597529044183,0.7337955736116387
3,0.8419950195852259,0.6914188457765299,0.826702935222672,0.6968216139688532,0.6101808261183261,0.6024021336979501,0.8155540941549804,0.8044438179121999,0.7214481585362781,0.6025563830428752,0.5896148223121909,0.7495210090222489
4,0.8466965276275845,0.6940157691389043,0.8356553643724697,0.7093492655733837,0.6187400211395746,0.6162859637834359,0.8184267062811712,0.8113304385163023,0.7411404416839199,0.6138870463057884,0.5969217170050265,0.7555794910369174
5,0.8486199650149393,0.6939401473891174,0.8373614625506072,0.7162145322085889,0.6321378881535132,0.6224812425314827,0.8247919810377207,0.812391484398806,0.7408339597708149,0.6139187443187021,0.6028434297316592,0.7633212166423794
6,0.8492593210054551,0.6929353606768951,0.8360513663967613,0.7167044449032562,0.6342627015841301,0.6201533631308023,0.8297620450568646,0.8147626806230782,0.7463099398305049,0.6072578343283282,0.60323345422852,0.7673218740923342
7,0.8497616855509896,0.6915356330464074,0.836809843117409,0.7278693516989145,0.6322441298780586,0.6250524232466219,0.8300093439595825,0.8148631952235519,0.7558634810745887,0.6069578785503227,0.6022438281112481,0.7690594204013879
8,0.8500517641722538,0.6904412985782865,0.8354921558704455,0.7285238467437471,0.6332205914125557,0.6282344425039067,0.8323599959711071,0.8137664207716974,0.7577232873409233,0.6037794952885709,0.6032431997985487,0.7775737055600654
9,0.8498207240926312,0.6906823461091753,0.8348981528340081,0.7281280232420954,0.6338812353321281,0.6279907103134479,0.8332508747658715,0.8138279735068839,0.7603274868168157,0.6037794952885709,0.6021375130796612,0.7799483287365624
10,0.8498207240926312,0.688668987496835,0.8341188006072875,0.7278984043180745,0.6383748047587333,0.6257817526886662,0.8330843960377022,0.8140658728860217,0.7617233443852303,0.6037794952885709,0.6048032030501281,0.7808691310489326
11,0.8498207240926312,0.686058855699514,0.8330111336032389,0.7322262859839547,0.6419248843914022,0.6261939573949812,0.8328021206242064,0.8143231027867808,0.7627291702538088,0.6037794952885709,0.6075755778276516,0.782791177096082
12,0.8498207240926312,0.6852109300439871,0.8321406882591094,0.7334299050259556,0.6446109161176125,0.6239220918742532,0.8323583822953283,0.8137301219389734,0.7634076431672119,0.6037794952885709,0.6049221423996167,0.7860836235794902
13,0.8498207240926312,0.6853892439157654,0.8319509109311742,0.733246593322322,0.64422512631218,0.6238038882250208,0.8333676694055017,0.8133880331692014,0.7646926755459805,0.6037794952885709,0.6038634538373526,0.7865638558095158
14,0.8498207240926312,0.6859393801005214,0.8319509109311742,0.7328150808164228,0.6460242473300509,0.6228235017005239,0.8341149769592169,0.8127441084327127,0.7644322490365462,0.6038024996594012,0.6032128262580922,0.7882207041706905
15,0.8498207240926312,0.6860276413538313,0.8319509109311742,0.7346562352524776,0.6458475614167579,0.6247564114348745,0.8331981050079211,0.8125368117451315,0.7633705906150566,0.6037794952885709,0.6020749965772849,0.788999625141813
16,0.8498207240926312,0.6852395944492795,0.8319509109311742,0.7355261915998111,0.6468366269147519,0.6247279736188989,0.8342493061988632,0.8113924706189921,0.7618717273891066,0.6037794952885709,0.6014497643216179,0.7907822020146351
17,0.8498207240926312,0.6840819061355411,0.8319509109311742,0.7374121785040113,0.6480141869539191,0.6250728180439379,0.834884199342277,0.8115086658390813,0.7621135991878011,0.6037794952885709,0.6001676824796104,0.7894670000670276
18,0.8498207240926312,0.6833561751611715,0.8319509109311742,0.7381209444313356,0.6471102446660483,0.6252005009651623,0.8349711383317382,0.8112170545756114,0.7645985086938324,0.6037564909177404,0.5977873613800387,0.7892868984994915
19,0.8498207240926312,0.683405451798182,0.8319509109311742,0.738290393463898,0.6456762595043845,0.6252736062597666,0.834989358390858,0.8111443378798582,0.7645196331281139,0.6037794952885709,0.5971465985546363,0.7891688388581471
20,0.8498207240926312,0.6832194727287079,0.8319509109311742,0.7394342113025012,0.6441350056193806,0.6244866830591047,0.8349397925914627,0.8109295769100251,0.7636539157767055,0.6037794952885709,0.5970343701715269,0.790305213590554
21,0.8498207240926312,0.6832426964069162,0.8319509109311742,0.738914434874941,0.6428605756842364,0.6215443744829487,0.8347446755319966,0.8109441202491758,0.7623143675886146,0.6037794952885709,0.596412585078918,0.7924073694802546
22,0.8498207240926312,0.6832195803643827,0.8319509109311742,0.7389909745162812,0.6419372727966477,0.6204285492692343,0.8351638551808968,0.8109295769100251,0.7613931895221857,0.6037794952885709,0.5961037644976432,0.7930503733273091
23,0.8498207240926312,0.6831963566861743,0.8319509109311742,0.7392561349693251,0.6417183126892948,0.6200608684162147,0.8350513516123605,0.8109585878417684,0.7624654168888945,0.6037794952885709,0.5944119836589802,0.7936434933142016
