,Amount missing,Persentage missing
"SWAN,SWAN_03",5,0.1539408866995074
"SympChck,CSC_05C",5,0.1539408866995074
"SympChck,CSC_49C",5,0.1539408866995074
"CBCL,CBCL_108",5,0.1539408866995074
"CBCL,CBCL_89",5,0.1539408866995074
"SympChck,CSC_48C",5,0.1539408866995074
"ASSQ,ASSQ_19",5,0.1539408866995074
"SDQ,SDQ_10",5,0.1539408866995074
"SRS,SRS_36",4,0.12315270935960591
"CBCL,CBCL_43",4,0.12315270935960591
"SRS,SRS_40",4,0.12315270935960591
"SRS,SRS_41",4,0.12315270935960591
"CBCL,CBCL_38",4,0.12315270935960591
"CBCL,CBCL_17",4,0.12315270935960591
"SCQ,SCQ_40",4,0.12315270935960591
"SCQ,SCQ_01",4,0.12315270935960591
"CBCL,CBCL_50",4,0.12315270935960591
"SRS,SRS_33",4,0.12315270935960591
"SRS,SRS_62",4,0.12315270935960591
"SCQ,SCQ_20",4,0.12315270935960591
"SympChck,CSC_51C",4,0.12315270935960591
"SCQ,SCQ_23",4,0.12315270935960591
"CBCL,CBCL_04",4,0.12315270935960591
"SCQ,SCQ_25",4,0.12315270935960591
"CBCL,CBCL_72",4,0.12315270935960591
"ASSQ,ASSQ_02",4,0.12315270935960591
"ASSQ,ASSQ_14",4,0.12315270935960591
"SRS,SRS_07",4,0.12315270935960591
"SympChck,CSC_02C",4,0.12315270935960591
"CBCL,CBCL_93",4,0.12315270935960591
"SDQ,SDQ_26",4,0.12315270935960591
"SDQ,SDQ_02",4,0.12315270935960591
"SympChck,CSC_21C",4,0.12315270935960591
"SRS,SRS_17",4,0.12315270935960591
"SRS,SRS_18",4,0.12315270935960591
"SDQ,SDQ_20",4,0.12315270935960591
"ASSQ,ASSQ_27",4,0.12315270935960591
"SRS,SRS_19",4,0.12315270935960591
"SWAN,SWAN_07",4,0.12315270935960591
"ASSQ,ASSQ_07",4,0.12315270935960591
"SDQ,SDQ_18",4,0.12315270935960591
"SRS,SRS_02",4,0.12315270935960591
"SympChck,CSC_14C",4,0.12315270935960591
"SDQ,SDQ_09",4,0.12315270935960591
"SRS,SRS_30",4,0.12315270935960591
"SWAN,SWAN_09",3,0.09236453201970443
"CBCL,CBCL_106",3,0.09236453201970443
"ASSQ,ASSQ_21",3,0.09236453201970443
"CBCL,CBCL_56B",3,0.09236453201970443
"SWAN,SWAN_02",3,0.09236453201970443
"CBCL,CBCL_88",3,0.09236453201970443
"ASSQ,ASSQ_24",3,0.09236453201970443
"CBCL,CBCL_54",3,0.09236453201970443
"SRS,SRS_32",3,0.09236453201970443
"CBCL,CBCL_51",3,0.09236453201970443
"SCQ,SCQ_17",3,0.09236453201970443
"ARI_P,ARI_P_06",3,0.09236453201970443
"SCQ,SCQ_26",3,0.09236453201970443
"CBCL,CBCL_47",3,0.09236453201970443
"CBCL,CBCL_23",3,0.09236453201970443
"SDQ,SDQ_03",3,0.09236453201970443
"SDQ,SDQ_05",3,0.09236453201970443
"SCQ,SCQ_14",3,0.09236453201970443
"CBCL,CBCL_31",3,0.09236453201970443
"SDQ,SDQ_07",3,0.09236453201970443
"CBCL,CBCL_34",3,0.09236453201970443
"CBCL,CBCL_35",3,0.09236453201970443
"CBCL,CBCL_36",3,0.09236453201970443
"CBCL,CBCL_97",3,0.09236453201970443
"SympChck,CSC_12C",3,0.09236453201970443
"CBCL,CBCL_62",3,0.09236453201970443
"SympChck,CSC_40C",3,0.09236453201970443
"SRS,SRS_29",3,0.09236453201970443
"ASSQ,ASSQ_05",3,0.09236453201970443
"SCQ,SCQ_13",3,0.09236453201970443
"SRS,SRS_22",3,0.09236453201970443
"SRS,SRS_42",3,0.09236453201970443
"SympChck,CSC_31C",3,0.09236453201970443
"SRS,SRS_45",3,0.09236453201970443
