,Diag: Oppositional Defiant Disorder,Diag: Specific Phobia,Diag: No Diagnosis Given,Diag: ADHD-Inattentive Type,Diag: Language Disorder,Diag: Specific Learning Disorder with Impairment in Reading,Diag: ADHD-Combined Type,Diag: Generalized Anxiety Disorder,Diag: Social Anxiety (Social Phobia),Diag: Specific Learning Disorder with Impairment in Mathematics,Diag: Enuresis,Diag: Autism Spectrum Disorder
13,0.725861096592411,0.6098147282506743,0.8005946356275302,0.7363685700802265,0.5829546705774384,0.558145710773049,0.8586858199741636,0.6006588110993379,0.6729960474944601,0.6247952555160239,0.5960253415380704,0.7098167332391637
14,0.7252040903683945,0.6069647918582326,0.8004010627530365,0.7361298814299198,0.584335620976246,0.555826161641695,0.8586763232980003,0.599551973176196,0.6729960474944601,0.6247952555160239,0.5943337746191008,0.7098025829632333
15,0.7252040903683945,0.6052821694841586,0.7999152327935223,0.7352072764275602,0.5818643719871398,0.5555078879033,0.8586858199741636,0.5965567140450566,0.6729960474944601,0.6247952555160239,0.5944734550108548,0.7098167332391637
16,0.7252040903683945,0.6063583314625228,0.7995597165991903,0.7346678120575743,0.5787611706250099,0.5515688195146613,0.8586858199741636,0.5965914059686556,0.6729960474944601,0.6177444158564885,0.5941911757515304,0.7098025829632333
17,0.7252040903683945,0.6051569174372868,0.7997925101214574,0.7348722127182634,0.5776357087852624,0.5492823042099457,0.8586858199741636,0.5936996923824067,0.6729960474944601,0.6247952555160239,0.5928420331416613,0.7098025829632333
18,0.7252681929324971,0.601168333994524,0.798938512145749,0.7346033653846153,0.5725033423917352,0.5473425004596011,0.8586763232980003,0.5909401825102496,0.6730386732404107,0.6247952555160239,0.5916763358368049,0.7097883582121665
19,0.7252040903683945,0.6011903993078513,0.798938512145749,0.7346225371637565,0.5724873985141842,0.5473427877102676,0.8587745275628711,0.5908962148795673,0.6729960474944601,0.6247952555160239,0.5917016394805297,0.7098167332391637
20,0.7252040903683945,0.6011903993078513,0.798938512145749,0.7346033653846153,0.5724873985141842,0.5473554267395901,0.8586858199741636,0.5909401825102496,0.6729960474944601,0.6228628883662654,0.5916763358368049,0.7097883582121665
21,0.7252040903683945,0.601168333994524,0.798938512145749,0.7346033653846153,0.5724873985141842,0.5473554267395901,0.8587840242390345,0.5909256391710989,0.6729960474944601,0.6247952555160239,0.5916763358368049,0.7097883582121665
22,0.7252040903683945,0.601168333994524,0.798938512145749,0.7346225371637565,0.5725033423917352,0.5473554267395901,0.8586763232980003,0.5909256391710989,0.6729960474944601,0.6177444158564885,0.5917016394805297,0.7098025829632333
23,0.7252040903683945,0.601168333994524,0.798938512145749,0.7346035128598396,0.5725032606282605,0.5473427877102676,0.8586858199741636,0.5909401825102496,0.6729960474944601,0.6177444158564885,0.5916763358368049,0.7098025829632333
24,0.7252040903683945,0.6011452179519904,0.798938512145749,0.7346225371637565,0.5725033423917352,0.5473427877102676,0.8586763232980003,0.5909253015578686,0.6730173603674354,0.6247952555160239,0.5916763358368049,0.7098025829632333
25,0.7252040903683945,0.601168333994524,0.798938512145749,0.7346129512741859,0.5725033423917352,0.5473427877102676,0.8586763232980003,0.5908962148795672,0.6729960474944601,0.6247952555160239,0.5916763358368049,0.7098025829632333
26,0.7252040903683945,0.601168333994524,0.798938512145749,0.7346225371637565,0.5725033423917352,0.5473304359316113,0.8586763232980003,0.5909401825102496,0.6729960474944601,0.6228628883662654,0.5916763358368049,0.7097883582121665
27,0.7252040903683945,0.601168333994524,0.798938512145749,0.7346321230533271,0.5724873985141842,0.5473425004596011,0.8586763232980003,0.5909401825102496,0.6729960474944601,0.6247952555160239,0.5916763358368049,0.7097883582121665
28,0.7252040903683945,0.601168333994524,0.798938512145749,0.7346225371637565,0.5724873985141842,0.5473425004596011,0.8587745275628711,0.5909550634626306,0.6729960474944601,0.6116631657587758,0.5916763358368049,0.7097883582121665
29,0.7252040903683945,0.6011903993078513,0.798938512145749,0.7346035128598396,0.5724873985141842,0.5473427877102676,0.8587840242390345,0.5909547258494002,0.6730386732404107,0.6247952555160239,0.5917016394805297,0.7097883582121665
30,0.7252040903683945,0.6011903993078513,0.798938512145749,0.7346130987494102,0.5725033423917352,0.5473554267395901,0.8586763232980003,0.5909401067636916,0.6729960474944601,0.6247952555160239,0.5916763358368049,0.7098025829632333
31,0.7252040903683945,0.6011452179519904,0.798938512145749,0.7346225371637565,0.5725033423917352,0.5473175096516225,0.8586858199741636,0.5909401825102496,0.6729960474944601,0.6247952555160239,0.5917016394805297,0.7098167332391637
32,0.7252040903683945,0.601168333994524,0.798938512145749,0.7346129512741859,0.5724873985141842,0.547330148680945,0.8587745275628711,0.5909256391710989,0.6729960474944601,0.6228628883662654,0.5916763358368049,0.7097883582121665
33,0.7252196303839346,0.6011903993078513,0.798938512145749,0.7346321230533271,0.5725033423917352,0.5473304359316115,0.8587840242390345,0.5909253015578686,0.6729960474944601,0.6247952555160239,0.5916763358368049,0.7098458943926015
34,0.7252040903683945,0.6011452179519904,0.798938512145749,0.7346035128598396,0.5724873985141842,0.5473680657689126,0.8586763232980003,0.5909256391710989,0.6729960474944601,0.6247952555160239,0.5916763358368049,0.7097883582121665
35,0.7252119004277511,0.601168333994524,0.798938512145749,0.7346129512741859,0.5725033423917352,0.5473551394889236,0.8586763232980003,0.5909401825102496,0.6730386732404107,0.6247952555160239,0.5916763358368049,0.7098025829632333
36,0.7252040903683945,0.6011452179519904,0.798938512145749,0.7346225371637565,0.5724718584986441,0.5473551394889237,0.8587838803500016,0.5909256391710989,0.6730386732404107,0.6247952555160239,0.5916763358368049,0.7098168077143001
37,0.7252201160094202,0.6011672832653179,0.798938512145749,0.7346033653846153,0.5725192862692862,0.5473554267395901,0.8586858199741636,0.5909547258494002,0.6730386732404107,0.6247952555160239,0.5916763358368049,0.7098025829632333
38,0.7252040903683945,0.6011672832653179,0.798938512145749,0.7346129512741859,0.5724713728731585,0.54735542673959,0.8586858199741636,0.5909401825102496,0.6729960474944601,0.6247952555160239,0.5916763358368049,0.7097883582121665
39,0.7252040903683945,0.601168333994524,0.798938512145749,0.7346129512741859,0.5725033423917352,0.5473427877102675,0.8586763232980003,0.5909253015578686,0.6729960474944601,0.6247952555160239,0.5917016394805297,0.7097883582121665
